6.298606801927299e-9, 0.000008823022056323598
8.770574460146011e-9, 0.000025817127358274128
1.3276374400535412e-8, 0.0001395846517826399
1.7459305425239023e-8, -0.0015182801696730606
2.0401021832482405e-8, -0.003942773454039893
2.2928235789907904e-8, -0.006889041030901464
2.5768513006568652e-8, -0.009850892685325543
3.04470114347215e-8, -0.012365857135511842
3.782131080045704e-8, -0.015369563438119377
5.0223920103113014e-8, -0.018806358856141063
6.895657795224794e-8, -0.021776986367318993
9.467619479168669e-8, -0.02434433258246272
1.32175639187801e-7, -0.026584884755563892
1.9078890107655774e-7, -0.028563985163933152
2.753942027265798e-7, -0.029873678604276525
3.975177091930284e-7, -0.030577718121167927
5.737968612177386e-7, -0.030559223132888544
8.282469694537649e-7, -0.02998820175830208
0.000001195532929464792, -0.02879027544540568
0.0000017256917781145649, -0.027156703327921014
0.0000024909494666829286, -0.02511936192813502
0.0000035955605307149196, -0.023028892991204128
0.0000051900111595802834, -0.021002177098847115
0.000007491520614509596, -0.01902858874363502
0.000010813633996532847, -0.01729938705928951
0.000015608937921693975, -0.015772070016094666
0.000022530718454260026, -0.014457263121479463
0.00003252196123860565, -0.013238085793725096
0.000046943818722539865, -0.01212516354026055
0.00006776104614621855, -0.011001615779367022
0.0000978096690848319, -0.009856817003615535
0.00014118334811184433, -0.008573886631287275
0.0002037910767981664, -0.0073759603183908735
0.0002941621907822711, -0.006135531975778541
0.00042460835795830995, -0.004948231170311124
0.00061290085299065, -0.003984066020852328
0.0008846916188907153, -0.003232411019973177
0.0012770079478865016, -0.002735768197389594
0.0018432968778544945, -0.002515388567959548
0.0026607065253834374, -0.00238001299796136
0.003840596324590982, -0.002350892502252993
0.00554370802933108, -0.0022367679471127673
0.008002064293425286, -0.0021332688994015227
0.011550578172104455, -0.002125399418551121
0.016672679850812284, -0.002085653415413769
0.02406617653815988, -0.001982154367702528
0.034738317915800426, -0.001825527782846375
0.0501430183438474, -0.001647650183132253
0.0723789302270102, -0.0014378960611311914
0.09452368836240982, -0.0013463959787223846
